text,DRINKS#PRICES,DRINKS#STYLE&OPTIONS,RESTAURANT#PRICES,FOOD#QUALITY,RESTAURANT#GENERAL,SERVICE#GENERAL,DRINKS#QUALITY,AMBIENCE#GENERAL,FOOD#STYLE&OPTIONS,RESTAURANT#MISCELLANEOUS,FOOD#PRICES,LOCATION#GENERAL,number_of_text
bạn mình ăn bún bò khen ngon nhưng không biết như thế nào khuôn mặt với những giọt nước mắt của niềm vui khuôn mặt với những giọt nước mắt của niềm vui .,0,0,0,3,0,0,0,0,0,0,0,0,14
"mình nghiện nhất là lẩu kim chi bò mỹ , chân gà chua ngọt , chân gà rang muối , sụn gà , cánh gà chiên mắm .",0,0,0,0,0,0,0,0,2,0,0,0,23
"nhân viên dễ thương , thân thiện ôm mặt .",0,0,0,0,0,3,0,0,0,0,0,0,7
"thiết kế khá đẹp , tầng 2 chia ra làm 1 bên cho họp nhóm , 1 bên là ngồi 1 2 người .",0,0,0,0,0,0,0,3,0,0,0,0,20
"quán có 2 tầng với không gian vừa cổ điển , vừa sang trọng .",0,0,0,0,0,0,0,3,0,0,0,0,13
"ai ai cũng khen chè ở đây ngon , mình công nhận là vậy .",0,0,0,3,0,0,0,0,0,0,0,0,13
mì nhiều muốn xĩu .,0,0,0,0,0,0,0,0,3,0,0,0,4
"phù hợp đi cafe đọc sánh hơn , không gian ấm áp rất đẹp .",0,0,0,0,0,0,0,3,0,0,0,0,13
"bún ở đây ăn được , tô có 10k , địa điểm quán cũng dễ tìm , cứ cắm đầu chạy tới đoạn .",0,0,0,3,0,0,0,0,0,0,3,3,20
sao chất lượng lẩu hơi cũng khá lạ nhưng mình thấy không hợp bằng ăn lẩu nước .,0,0,0,2,0,0,0,0,3,0,0,0,16
sốt tartar thì mình thấy không có gì đặc biệt cho lắm nhưng ăn kèm mực cũng được .,0,0,0,2,0,0,0,0,2,0,0,0,18
"vì là cuối tuần nên khá là đông và ồn , đợi đồ cũng lâu nữa .",0,0,0,0,1,1,0,0,0,0,0,0,15
tên là bánh mì que hải phòng nhưng bánh này chẳng giống bánh ở hải phòng chút nào đâu vì bánh to hơn hẳn .,0,0,0,0,0,0,0,0,3,0,0,0,24
chỗ này nằm ở đối diện việt xô nhé .,0,0,0,0,0,0,0,0,0,0,0,2,9
uống 1 lần kiểu gì cũng phải có lần nữa .,0,0,0,0,2,0,0,0,0,0,0,0,10
ko có tí xương nào luôn nên đặc biệt ưng hihi .,0,0,0,3,0,0,0,0,0,0,0,0,11
đi buổi sáng mà cũng thấy đông quá trời .,0,0,0,0,3,0,0,0,0,0,0,0,9
"mà không gian quán hơi nhỏ , khách vào xíu là hết chỗ ngồi rồi , ra món cũng khá lâu nữa .",0,0,0,0,0,1,0,1,0,0,0,0,20
"vô cùng hài lòng , chắc chắn quay lại .",0,0,0,0,3,0,0,0,0,0,0,0,8
"quán ruột của mình và bạn , rảnh rảnh lại lôi nhau ra đen đá , ngồi trên lầu nhìn phố phường tám chuyện khí thế .",0,0,0,0,3,0,0,0,0,0,0,0,24
với giá đó thì chất lượng chưa ổn lắm vì nêm nếm ko đc chuẩn .,0,0,0,0,1,0,0,0,0,0,0,0,15
"nước ở đây được refill thoải mái nha , đủ loại hết",0,3,0,0,0,0,0,0,0,0,0,0,12
"trà đào chanh sả thơm mùi sả , ly trà cũng đẹp nữa .",0,0,0,0,0,0,3,0,0,3,0,0,12
"tô đặc biệt 50k , tái , tái nạm , tái gầu .",0,0,0,0,0,0,0,0,2,0,2,0,9
bộ chọn trái tim màu đỏ nvien cũng khá nhẹ nhàng và cẩn thận .,0,0,0,0,0,3,0,0,0,0,0,0,9
có điều thức uống bình thường .,0,0,0,0,0,0,2,0,0,0,0,0,6
mình ngồi chờ cũng khá lâu mặc dù quán không đông .,0,0,0,0,2,1,0,0,0,0,0,0,11
"món viên có nhân trứng muối lạ lạ , phần thịt bọc ngoài bị khô nên dù mình ăn có 1 viên cũng thấy khá ngán , sốt rưới lên trên ít , cũng không cung cấp thêm tương ớt cà gì đó để chấm , điểm trừ nữa .",0,0,0,1,0,0,0,0,1,0,0,0,46
"nhân viên đông , phục vụ kiểu chuyên nghiệp mà ko đc nhiệt tình lắm .",0,0,0,0,0,2,0,0,0,0,0,0,14
điểm chính là cá vơi nc chấm thui chứ bún nc dung minh thấy hơi nhạt va binh thg .,0,0,0,2,0,0,0,0,2,0,0,0,22
"giá cả khá nhĩnh , gọi ly lớn kem 1 2 loại topping đến tận 70k trở lên mặt khóc to .",1,2,1,0,0,0,0,0,0,0,0,0,17
"mình order caramel macchiato , 1 dạng tráng miệng có bánh flan , sương sáo , các loại thạch đi kèm .",0,2,0,0,0,0,0,0,0,0,0,0,18
món miến chay gì đó quên tên đầy đủ rồi rồi lèo tèo thêm vài miếng đậu chưa ngấm nước trộn .,0,0,0,0,0,0,0,0,1,0,0,0,21
"chờ thêm khoảng 5p thì mình thấy bưng mì ra , nhưng bạn nam phục vụ đó lại lóng ngóng nhìn đi nhìn lại bill , xong gọi 1 bạn khác vào nói gì đó .",0,0,0,0,0,1,0,0,0,0,0,0,33
"decor món ăn đẹp , nhìn sang chảnh .",0,0,0,0,0,0,0,0,3,0,0,0,7
"bánh giao tới nóng hổi , mở ra ăn được ngay luôn .",0,0,0,3,0,0,0,0,0,0,0,0,11
chỗ để xe ko có vì cái vỉa hè nó bé lắm ý .,0,0,0,0,0,0,0,0,0,1,0,0,13
"chỉ số trái tay trỏ sang phải món ăn mình đi với mommy ăn khá ít nên chỉ gọi 1 phần rib eye black angus , đầu thăn ngoại bò đen 300gr được free 1 sauce topping ăn kèm rau củ xào rượu lava chocolate .",0,0,0,0,0,0,0,0,2,0,0,0,39
"bánh su lọt thỏm trong cái đĩa to oành , trang trí hơi quê quê , vỏ bánh bị cứng , nhân kem socola đắng thêm tí chắc ngon lắm v .",0,0,0,1,0,0,0,0,1,0,0,0,27
nơi học tập cũng đc có bàn dài nè .,0,0,0,0,0,0,0,0,0,3,0,0,9
minh thì nhạy cảm với đồ ăn có hóa chất dạo sau này ăn vị ko như lúc trước nên nghỉ ăn luôn .,0,0,0,1,0,0,0,0,0,0,0,0,23
phục vụ dọn dĩa rất nhanh .,0,0,0,0,0,3,0,0,0,0,0,0,6
nói chung là hầu như món nào cũng ngon .,0,0,0,3,0,0,0,0,0,0,0,0,9
nói chung ra đây ngồi học bài là khỏi chê .,0,0,0,0,3,0,0,0,0,0,0,0,10
do mình khó ăn thôi chứ mấy bạn mình ăn quài ko chán lun .,0,0,0,3,0,0,0,0,0,0,0,0,14
"nhận xét về quán thì cũng không quá nổi trội , có thể tóm tắt lại thành vài điểm nho nhỏ .",0,0,0,0,2,0,0,0,0,0,0,0,21
"đồ cũng khá là đa dạng , bánh decor đẹp , bọn mình quên không chụp lại .",0,0,0,0,0,0,0,0,3,0,0,0,15
thấy trên page tablenow có quảng cáo chương trình combo 345k được tặng áo nên trưa nay rủ mấy con bồ đi ăn thử .,0,0,0,0,0,0,0,0,0,3,0,0,24
"khách ở đây khá vắng , đồ ăn thấy cung ít hơn hẳn ngoài kia .",0,0,0,0,1,0,0,0,1,0,0,0,14
"túi bỏng khá bự , viên bỏng tròn vo ăn giòn ghê í mặc dù để ngoài không khí ko bị ỉu mới kì diệu .",0,0,0,3,0,0,0,0,3,0,0,0,24
"chân gia cầm gà chiên phồng sốt buffalo , nước sốt chua ngọt ăn bắt miệng lắm .",0,0,0,3,0,0,0,0,0,0,0,0,13
"đánh dấu nằm ngay mặt đường cao thắng , 2 tiệm hủ tiếu sát cạnh nhau , cẩn thận đi nhầm nha .",0,0,0,0,0,0,0,0,0,0,0,2,18
"không gia bình thường , bên ngoài nhìn khá đẹp , nếu bên trong kiến trúc thay bằng gỗ hết thì quá tuyệt vời .",0,0,0,0,0,0,0,3,0,0,0,0,22
nước bún rất là đậm đà và ngọt nĩa và dao nĩa và dao nĩa và dao .,0,0,0,3,0,0,0,0,0,0,0,0,9
"đến đây quá nhiều lần , lần nào mình cũng gọi tôm cajun nhỏ và ốc hương phô mai , vài ổ bánh mì là dư sức lai rai với lủ bạn .",0,0,0,0,0,0,0,0,3,0,0,0,37
"mình với mẹ kêu 2 ly milk foam vị earlgrey với sưng sáo , và vị trà xanh size l .",0,2,0,0,0,0,0,0,0,0,0,0,18
"mình gọi 1 rib eye 600gr thì phải , dc chọn cắt thành hình trái tim như hình hehe , lúc order thì nv nói cắt trai tim thì nướng medium là vừa , nhưng lúc đem ra thì mình thấy miếng thịt là medium rare .",0,0,0,2,0,0,0,0,3,0,0,0,43
"quán rộng rãi , thoáng mát , có phục vụ buffet , đồ ăn khá ngon , món nào nêm cũng vừa miệng , lẩu cá kèo lá giang chua chua ăn cực đã , bò nướng xiên que , cánh ga che nước mắm ngon , gí cả hơi mắc .",0,0,1,3,0,0,0,3,2,0,0,0,43
"mình ún nước ép đơn giản , tốt cho sk thôi , giá cũng được .",2,0,0,0,0,0,0,0,0,0,0,0,13
"còn vị của những món khác rất đậm đà như súp kim chi cá ngừ , bánh gạo",0,0,0,3,0,0,0,0,2,0,0,0,18
"quán bánh canh bình dân , cũng khá ngon , có nhiều loại 3",0,0,0,3,0,0,0,0,2,0,3,0,12
"quán nên coi lại khâu vệ sinh , chứ vầy chắc cũng không quay lại ăn lần nữa quá .",0,0,0,0,1,0,0,0,0,0,0,0,18
thức ăn chuyên các món hq .,0,0,0,0,0,0,0,0,3,0,0,0,5
"lúc vào thì quán không có ai , nhân viên không hề thân thiện luôn , nói chuyện như nạt vào mặt , chỉ có anh nhân viên là nhỏ nhẹ thôi chứ các cô lớn phục vụ kì quá .",0,0,0,0,0,1,0,0,0,0,0,0,37
"món ăn rất ngon , ấn tượng nhất là gỏi bưởi và sườn chiên muối ớt .",0,0,0,3,0,0,0,0,3,0,0,0,15
"mặc dù mình mua mang về từ chiều nhưng đến tối uống , trân châu cũng không bị ngấm nước mà nhão hay cứng sượng gì cả ok màu da tay sáng ok màu da tay sáng ok màu da tay sáng .",0,0,0,0,0,0,3,0,0,0,0,0,27
tuy nhiên vì quán trung tâm và giá cả hợp lí nên là lúc nào cũng thấy quán đông a .,0,0,3,0,3,0,0,0,0,0,0,2,20
"sốt vang đỏ và bbq cũng ngon nha , còn loại sốt củ cải ngựa thì có chút vị chua chua .",0,0,0,3,0,0,0,0,2,0,0,0,20
bộ chọn trái tim màu đỏ tổng bữa ăn thì cô mình quẹt thẻ nên mình k rõ nhưng ước chừng sẽ hết tầm hơn 800k vì kem và nước mỗi thứ cũng phải tầm 60k 1 món đổ lên rồi ạ .,0,0,2,0,0,0,0,0,0,0,0,0,37
chua chua cay cay ngọt ngọt mặt rất buồn .,0,0,0,3,0,0,0,0,0,0,0,0,7
nói chung hôm nay cực kì thất vọng với đen đá hàm nghi và mình là khách quen nhưng lại không còn cảm giác muốn ghé lại nữa .,0,0,0,0,1,0,0,0,0,0,0,0,28
"nếu bạn nữ ngại ngọt thì chỉ nên kêu 30 phần trăm đường , chứ 50 phần trăm đường là vẫn ngọt nhé .",0,2,0,0,0,0,0,0,0,0,0,0,20
hầu như đen đá nào mình cũng thích .,0,0,0,0,3,0,0,0,0,0,0,0,8
giá cả hợp lý 175k cho buffet trưa .,0,0,3,0,0,0,0,0,0,0,0,0,8
"vị thì dở tệ , cứ nhạt nhẽo chẳng có gì nổi bật .",0,0,0,0,1,0,0,0,0,0,0,0,12
"tuy nhiên nếu gọi đồ uống thì nên tránh trà thái xanh ra nhé , vị kì kì khó uống .",0,0,0,0,0,0,1,0,0,0,0,0,19
"hột vịt lộn vừa con , sốt me cũng ngon nữa .",0,0,0,3,0,0,0,0,3,0,0,0,10
"phần trong sicula khá ít , lớp bánh nhiều .",0,0,0,0,0,0,0,0,2,0,0,0,8
"ở đây ăn các món bún thì nước chấm rất ngon , thịt ướp vừa vị .",0,0,0,3,0,0,0,0,2,0,0,0,15
món mình thích nhất là mý ý sốt bò băm .,0,0,0,3,0,0,0,0,0,0,0,0,10
giá cả phải chăng luôn so với mặt bằng ở các quận trung tâm .,0,0,3,0,0,0,0,0,0,0,0,0,14
"đồ ăn ngon , giá cả hợp lý .",0,0,0,3,0,0,0,0,0,0,3,0,7
"các món ăn được phục vụ là các món đặc sản xứ lạng , được chế biến ngon và cẩn thận .",0,0,0,3,0,0,0,0,0,0,0,0,20
nhân thịt thơm ngon vỏ bánh ngon .,0,0,0,3,0,0,0,0,0,0,0,0,7
"phục vụ ở đây phục vụ khá dễ thương , đi vài lần nữa chắc thành khách quen luôn ý mặt cười .",0,0,0,0,0,3,0,0,0,0,0,0,19
"yêu cái bao bì ghê , béo béo xinh xinh màu vàng nhìn bắt mắt .",0,0,0,0,0,0,0,0,0,3,0,0,14
"đó giờ đã nghe tiếng tăm của em này rồi nhưng phải nói uống xong mới thấy đáng đồng tiền bát gạo , thật sự ngon , mình phải xếp hàng 20 phút mới mua được đó , ạhuhu .",0,0,0,0,3,1,0,0,0,0,0,0,36
matcha kem phomai 58 k size lớn luôn .,2,2,0,0,0,0,0,0,0,0,0,0,8
thấy tên món ăn là mì sụa lạ lạ nên ghé quán ăn thử .,0,0,0,0,0,0,0,0,3,0,0,0,14
"buổi tối có món ghẹ xào me , nhưng ghẹ cũng nhỏ .",0,0,0,0,0,0,0,0,1,0,0,0,11
hy vọng khi thèm bò sẽ ghé lại vì mình rất thích cách phục vụ và món bò ở quán .,0,0,0,3,0,3,0,0,0,0,0,0,21
quán đông khách nên đôi lúc vẫn phục vụ chậm .,0,0,0,0,2,1,0,0,0,0,0,0,10
"sợ không no nên mình order thêm món chiên ăn , nước sốt chấm chung ngon , làm đậm vị đồ ăn hơn á .",0,0,0,3,0,0,0,0,3,0,0,0,22
nhà vệ sinh khá sạch sẽ .,0,0,0,0,0,0,0,0,0,3,0,0,6
"giá cả k đắt , phục ổn , đồ ăn lên nhanh .",0,0,3,0,0,3,0,0,0,0,0,0,10
"món này có kèm trân châu trắng nữa , phía bên trên có rắc thêm hoa trà nhìn thơ vô cùng hehe .",0,3,0,0,0,0,0,0,0,0,0,0,21
"1 tô nhiều thịt và bánh phở , ăn xong no căng , nhưng so với giá thì vẫn mắc , nước lèo nấu kiểu miền nam , ăn cũng được nhưng không đáng tiền lắm .",0,0,0,2,0,0,0,0,3,0,1,0,32
"món bingsu trà sữa thái cũng ok , mình thấy khỏi chan thêm sốt trà sữa vì đã đủ ngọt rồi .",0,0,0,0,0,0,3,0,0,0,0,0,20
trà sữa ở chi nhánh này thì khỏi bàn đến đã quá quen quá ngon ngon ui .,0,0,0,0,0,0,3,0,0,0,0,0,17
tôm là tôm sú vỏ hơi cứng nha .,0,0,0,2,0,0,0,0,0,0,0,0,8
"phục vụ quán ăn gđ nên phục vụ cx nhiệt tình tại mới mở , anh chủ còn dắt xe cho mình nữa .",0,0,0,0,0,3,0,0,0,0,0,0,22
m gọi combo family set 1 giá 151k m thấy mắc hơn so với tp hcm chắc do đây là khu du lịch nên vậy .,0,0,0,0,0,0,0,0,0,0,1,0,25
món mới taro gì đó bao ngon luôn .,0,0,0,3,0,0,0,0,3,0,0,0,8
mình không mặn mà với hamburger lắm mà tới đây ăn cũng thấy ổn thì cũng đáng thử đó nhỉ .,0,0,0,3,0,0,0,0,0,0,0,0,20
"đinh ghim bất tiện là menu tiếng nhật rất đẹp , đầy đủ hình ảnh và giá cả , còn menu tiếng việt thì là mấy tờ giấy photo xấu xí , lại còn thiếu món không thích tông màu da sáng trung bình không thích tông màu da sáng trung bình không thích tông màu da sáng trung bình .",0,0,0,0,0,0,0,0,0,1,0,0,33
rất đông người .,0,0,0,0,3,0,0,0,0,0,0,0,3
"quán có ko gian be bé thôi , trời mưa nhưng giữ sạch sẽ .",0,0,0,0,0,0,0,2,0,0,0,0,13
bò ngon xuất sắc trời ơi là trời gọi phần top blade 300gr ăn cho nó đã .,0,0,0,3,0,0,0,0,2,0,0,0,17
đồ ăn ngon phải biết ahihi,0,0,0,3,0,0,0,0,0,0,0,0,6
có thể tại xa khu trung tâm quá nên bị ra khỏi tầm nhìn của các foodyer .,0,0,0,0,0,0,0,0,0,0,0,2,20
"hôm mình đi kêu một pizza thập với pizza ocean gì í , với pasta mascapone nấm nữa .",0,0,0,0,0,0,0,0,2,0,0,0,17
"mình có gọi thêm phần cơm , món thì không đa dạng lắm ăn cũng tạm được .",0,0,0,2,0,0,0,0,2,0,0,0,16
hai người ăn cháo và gỏi hết 90k mà bảo đảm no mặt cười không vui .,0,0,0,0,0,0,0,0,2,0,2,0,13
"trà sữa vị thảo mộc mình thấy không hợp , nhưng any bảo cũng ổn , thơm thơm , cái này phải do khẩu vị mỗi người cảm nhận .",0,0,0,0,0,0,2,0,0,0,0,0,26
không gian 3 tầng rất thoáng .,0,0,0,0,0,0,0,3,0,0,0,0,6
"sao trắng vừa mình thì đến đay ăn toàn gọi gà sốt đâu thui , dễ ăn và vị ok nhất luôn mặt cười không vui .",0,0,0,3,0,0,0,0,0,0,0,0,20
thức ăn kèm gồm bánh khoai pháp và cải bó xôi xào nấm rất ngon và vừa miệng .,0,0,0,3,0,0,0,0,2,0,0,0,18
món khai vị thì mình thấy bắp trộn sốt và kim chi là ngon nhất còn mấy món chiên xào ăn vô dầu mỡ ngán lắm .,0,0,0,3,0,0,0,0,2,0,0,0,26
"không gian rộng rãi , decor cập nhật liên tục rất yêu .",0,0,0,0,0,0,0,3,0,0,0,0,11
nhưng với giá đó mình cảm thấy ly hơi nhỏ d .,0,1,0,0,0,0,0,0,0,0,0,0,10
nhân viên ở đây từ bác giữ xe đến nhân viên đjều nhjệt tìh vuj vẻ .,0,0,0,0,0,3,0,0,0,0,0,0,16
"không gian sang trọng , view đẹp , mát mẻ .",0,0,0,0,0,0,0,3,0,0,0,3,8
"vị trí quán cũng dễ tìm , vừa qua khỏi ngã tư điện biên phủ với cmt8 nhìn bên tay phải có đường rẽ vào .",0,0,0,0,0,0,0,0,0,0,0,3,24
"mình thích cho con đến nơi này ăn vì thức ăn có nguồn gốc rõ ràng , chế biến hợp vệ sinh và phục vụ tốt .",0,0,0,3,0,3,0,0,0,0,0,0,25
bọn mình gọi 3 tô bún măng và một phần gỏi vịt lớn hình như 120k phần này .,0,0,0,0,0,0,0,0,2,0,2,0,18
giữ xe miễn phí ngay bên cạnh luôn .,0,0,0,0,0,0,0,0,0,3,0,0,8
quán nằm trong hẻm nhưng cực kỳ dễ tìm .,0,0,0,0,0,0,0,0,0,0,0,3,9
"mình quen ăn tương ớt pha nước tương và giấm nên thấy lạ miệng , cũng ngon chứ không dở .",0,0,0,3,0,0,0,0,2,0,0,0,19
menu cũng đa dạng được cái nước rẻ ko ngờ chỉ là mâcron thỳ hơi mắc xíu .,3,3,0,0,0,0,0,0,0,0,0,0,17
nói chung uống tạm .,0,0,0,0,0,0,2,0,0,0,0,0,4
"mình uống trà đào có kèm đào tươi và thạch đào , thêm thạch việt quất nữa thì 7k .",2,2,0,0,0,0,0,0,0,0,0,0,18
chung quy lại thì ngoài ly hot chocolate làm mình chưa ưng ý ra thì đồ ăn và view ở đây quá ổn .,0,0,0,3,0,0,1,3,0,0,0,0,23
còn trà hoa hồg thì phải cod lớp kem cheese giốg bingsu rất ngon luôn .,0,3,0,0,0,0,3,0,0,0,0,0,15
"trà hoa quả royal đặc biệt 56 k do mình giảm 50 phần trăm đường nên khá nhạt , rút kinh nghiệm trà trái cây k nên giảm đường , như vậy làm mất vị ngon của trà .",2,2,0,0,0,0,1,0,0,0,0,0,35
"olong thái cực mình khuyên nên giảm đường xuống tối đa do ngọt cực , cốc của mình lại lẫn mùi nhãn nữa nên có cảm giác như đang ăn nhãn nhục í",0,0,0,0,0,0,1,0,0,0,0,0,34
"combo này có miến trộn kiểu thái , chua ngọt cay cay .",0,0,0,2,0,0,0,0,0,0,0,0,11
"các món trong menu ngon nhưng món trên line hơi ít xíu , nhưng bù lại có bánh ngọt như bông lan , cup cake mà lâu rồi mình mới thấy lại , hồi đó ăn là hơn 2 năm trước ở chi nhánh hùng vương và tân phú .",0,0,0,3,0,0,0,0,2,0,0,2,46
gongcha có lẽ là loại trà sữa ngon nhất và mình thích nhất .,0,0,0,0,0,0,3,0,0,0,0,0,13
quán nằm bên bờ kè cũng thoáng mát .,0,0,0,0,0,0,0,3,0,0,0,2,8
"thịt dai zòn và thơm lắm nạ 3 từng miếng , từng miếng ngon ngọt thịt dã mann , nửa nạc nửa mỡ đc nướng cháy cạnh nnay mới ngon chứ lị .",0,0,0,3,0,0,0,0,0,0,0,0,29
nhân viên cũng nhanh nhẹn mà k có thân thiện vs không chuyên nghiệp lắm .,0,0,0,0,0,1,0,0,0,0,0,0,15
"nhân viên nhiệt tình , thân thiện , lúc ra về được các bạn chào và cảm ơn liên tục .",0,0,0,0,0,3,0,0,0,0,0,0,18
đặc biệt bánh pudding rất tệ .,0,0,0,1,0,0,0,0,0,0,0,0,6
"vì thấy chân gà rất mập , lại trắng muốt nên cảm giã nó sao ý , sợ ăn phải chân gà trung quốc lắm .",0,0,0,0,0,0,1,0,0,0,0,0,23
"điểm trừ duy nhất là không bật máy lạnh , tụi mình đi ăn buổi trưa , lại ngồi ngay khu vực phía trước , nắng hắc vô cửa kính cực kì nóng luôn .",0,0,0,0,0,0,0,1,0,0,0,0,31
mocha nhân chocolate cũng rất ngon .,0,0,0,3,0,0,0,0,0,0,0,0,6
"milk foam ngậy í nhỉ , thạch ngon , trân châu dai .",0,2,0,0,0,0,3,0,0,0,0,0,10
"thịt vịt béo , nhiều , hai người ăn bao no luôn .",0,0,0,3,0,0,0,0,3,0,0,0,10
"há cảo hấp , há cảo chiên mình quên giá rồi .",0,0,0,0,0,0,0,0,2,0,0,0,10
"nhân viên mới khá lớ ngớ , hỏi các bánh trong menu đều không biết , đi ra quầy bar thì không bày nên chả hiểu trông hình dáng mô tê ra sao .",0,0,0,0,0,1,0,0,2,0,0,0,31
giá hơi cao phần một người nhưng chất lượng không ổn .,0,0,1,0,1,0,0,0,0,0,0,0,11
"quán khá nhỏ , ít chỗ ngồi .",0,0,0,0,0,0,0,1,0,0,0,0,6
mình từ nhỏ đến giờ chỉ ăn đúng món mì quảng ở đây và cực kì kết em này .,0,0,0,3,0,0,0,0,0,0,0,0,19
"không gian thoáng , rộng rãi , nhiều chỗ ngồi .",0,0,0,0,0,0,0,3,0,0,0,0,8
làm hơi lâu .,0,0,0,0,0,1,0,0,0,0,0,0,3
"khoai lang ăn tạm ổn , nhưng k thấy vị xí muội ở đâu cả .",0,0,0,2,0,0,0,0,0,0,0,0,14
